Date,High,Low,Open,Close,Currency
2016-03-29,1243.65,1215.65,1221.4,1242.55,USD
2016-03-30,1243.3,1223.33,1241.3,1224.85,USD
2016-03-31,1240.05,1224.81,1226.06,1232.7,USD
2016-04-01,1235.36,1208.84,1232.68,1222.49,USD
2016-04-04,1223.35,1214.7,1220.35,1215.4,USD
2016-04-05,1237.05,1214.9,1215.31,1231.14,USD
2016-04-06,1232.41,1217.2,1231.86,1222.35,USD
2016-04-07,1243.9,1222.7,1223.16,1240.69,USD
2016-04-08,1243.18,1229.62,1240.18,1240.39,USD
2016-04-11,1259.1,1239.79,1239.79,1257.95,USD
2016-04-12,1262.98,1251.29,1259.05,1255.94,USD
2016-04-13,1257.18,1240.24,1255.88,1243.14,USD
2016-04-14,1244.38,1223.79,1242.05,1227.39,USD
2016-04-15,1236.29,1225.29,1227.55,1234.05,USD
2016-04-18,1242.0,1230.16,1234.1,1231.55,USD
2016-04-19,1257.2,1227.7,1232.46,1250.5,USD
2016-04-20,1258.75,1242.6,1251.0,1244.05,USD
2016-04-21,1270.48,1242.88,1243.49,1248.85,USD
2016-04-22,1252.98,1227.35,1247.44,1232.3,USD
2016-04-25,1242.3,1230.1,1232.1,1237.9,USD
2016-04-26,1245.15,1231.95,1238.57,1243.44,USD
2016-04-27,1251.3,1240.66,1242.6,1246.1,USD
2016-04-28,1270.1,1238.05,1245.66,1266.48,USD
2016-04-29,1296.49,1265.14,1266.27,1293.74,USD
2016-05-02,1303.98,1287.48,1293.69,1291.6,USD
2016-05-03,1302.4,1282.46,1291.76,1286.0,USD
2016-05-04,1289.68,1271.64,1285.99,1279.49,USD
2016-05-05,1286.38,1269.24,1279.85,1278.05,USD
2016-05-06,1296.1,1274.4,1278.5,1288.7,USD
2016-05-09,1287.98,1261.09,1284.93,1263.85,USD
2016-05-10,1269.5,1257.65,1264.11,1266.4,USD
2016-05-11,1279.18,1264.79,1265.73,1277.69,USD
2016-05-12,1280.99,1263.49,1277.8,1263.49,USD
2016-05-13,1276.6,1263.51,1263.61,1273.6,USD
2016-05-16,1288.6,1271.33,1272.51,1273.86,USD
2016-05-17,1282.5,1269.5,1274.06,1280.0,USD
2016-05-18,1281.51,1255.05,1279.71,1258.3,USD
2016-05-19,1261.92,1245.0,1258.6,1255.1,USD
2016-05-20,1259.98,1248.7,1255.24,1252.3,USD
2016-05-23,1256.36,1243.39,1251.41,1249.24,USD
2016-05-24,1251.26,1226.53,1249.21,1227.0,USD
2016-05-25,1230.21,1217.65,1227.0,1224.18,USD
2016-05-26,1234.01,1218.55,1223.4,1220.15,USD
2016-05-27,1223.7,1206.7,1219.86,1212.4,USD
2016-05-30,1213.83,1199.97,1213.38,1205.58,USD
2016-05-31,1218.86,1206.2,1206.45,1215.24,USD
2016-06-01,1221.25,1206.5,1216.4,1213.35,USD
2016-06-02,1218.05,1209.99,1213.62,1210.95,USD
2016-06-03,1244.91,1207.01,1211.16,1244.49,USD
2016-06-06,1248.79,1239.93,1242.79,1245.24,USD
2016-06-07,1246.66,1234.9,1245.56,1243.85,USD
2016-06-08,1264.19,1243.09,1244.64,1262.14,USD
